lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,37.5,-43.973,-46.034,-40.701,-22.969,-5.227,7.808,11.154,4.381,-6.39,-23.298,-35.407,-41.637
78.75,41.25,-44.015,-45.879,-40.717,-23.044,-5.172,7.801,11.041,4.414,-6.415,-23.241,-35.569,-41.823
78.75,45,-44.031,-45.699,-40.688,-23.064,-5.129,7.68,10.832,4.393,-6.377,-23.076,-35.713,-41.914
78.75,48.75,-44.171,-45.669,-40.759,-23.197,-5.245,7.301,10.524,4.268,-6.453,-23.288,-35.995,-42.086
78.75,52.5,-44.165,-45.526,-40.733,-23.396,-5.434,7.186,10.319,4.239,-6.644,-23.697,-36.253,-42.194
78.75,56.25,-44.017,-45.3,-40.564,-23.477,-5.514,6.907,10.081,4.172,-6.845,-23.813,-36.364,-42.204
78.75,60,-44.151,-45.415,-40.672,-23.638,-5.46,6.767,9.868,4.12,-6.999,-23.956,-36.62,-42.435
78.75,63.75,-44.764,-46.042,-41.204,-23.978,-5.301,7.579,10.212,4.443,-6.852,-24.555,-37.2,-43.045
78.75,67.5,-44.964,-46.095,-41.233,-24.036,-5.185,7.654,10.181,4.518,-6.786,-24.677,-37.359,-43.237
78.75,71.25,-45.101,-46.022,-41.149,-24.154,-5.207,7.887,10.237,4.568,-6.765,-24.643,-37.507,-43.405
78.75,75,-45.245,-45.995,-41.12,-24.279,-5.289,8.043,10.329,4.633,-6.669,-24.472,-37.64,-43.575
78.75,78.75,-45.299,-45.915,-41.087,-24.297,-5.226,8.153,10.429,4.685,-6.444,-24.295,-37.675,-43.622
78.75,82.5,-45.301,-45.778,-41.072,-24.284,-5.101,8.263,10.453,4.694,-6.257,-24.272,-37.661,-43.588
78.75,86.25,-45.362,-45.629,-41.066,-24.331,-5.037,8.271,10.28,4.73,-6.372,-24.562,-37.727,-43.586
78.75,90,-45.67,-45.795,-41.367,-24.639,-5.184,8.246,10.045,4.626,-6.684,-25.089,-37.991,-43.838
78.75,93.75,-45.732,-45.882,-41.373,-24.722,-5.5,7.886,9.574,4.308,-6.819,-25.598,-38.114,-43.878
78.75,97.5,-45.747,-45.946,-41.408,-25.031,-5.943,6.384,8.047,3.536,-6.905,-25.122,-38.193,-43.919
