lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
81.25,-26.25,-12.678,-16.99,-17.93,-7.319,4.463,13.148,18.216,16.561,9.562,1.826,-5.939,-9.524
81.25,-22.5,-11.807,-16.525,-17.504,-7.404,3.772,11.495,16.427,15.745,9.771,2.549,-4.752,-8.572
81.25,-18.75,-11.852,-16.549,-17.377,-7.338,3.559,10.891,15.792,15.333,9.688,2.569,-4.706,-8.784
81.25,-15,-10.721,-15.459,-16.77,-7.45,3.292,10.167,15.107,14.747,9.617,2.795,-3.878,-7.899
78.75,15,-10.116,-12.244,-13.227,-6.191,4.738,14.62,20.032,17.993,11.194,3.785,-2.783,-7.344
78.75,18.75,-8.675,-11.156,-12.739,-6.254,4.355,13.796,19.314,17.605,11.144,4.139,-1.773,-6.154
78.75,22.5,-8.282,-10.882,-12.504,-6.253,4.187,12.845,18.469,17.265,11.109,4.282,-1.622,-6.016
78.75,26.25,-8.043,-10.572,-12.232,-6.144,3.895,12.303,17.899,16.937,11.051,4.43,-1.486,-5.897
78.75,30,-8.31,-10.74,-12.534,-6.476,2.699,11.361,16.84,16.132,10.665,4.168,-1.872,-6.291
78.75,33.75,-9.299,-12.016,-13.828,-6.442,2.373,11.85,17.29,16.172,10.384,3.546,-2.856,-7.403
78.75,37.5,-17.676,-20.104,-16.694,-5.382,6.574,21.304,26.199,20.172,10.121,0.279,-8.24,-14.672
78.75,41.25,-8.626,-11.808,-13.593,-5.53,3.957,13.501,19.791,18.21,11.614,4.018,-1.851,-6.306
78.75,60,-11.901,-15.689,-15.394,-5.104,3.92,13.803,21.304,20.385,12.348,4.12,-2.95,-7.973
78.75,63.75,-14.281,-19.906,-16.518,-5.51,3.592,13.97,21.474,20.486,12.449,3.792,-3.572,-8.85
78.75,67.5,-20.356,-20.202,-15.394,-4.252,8.549,22.688,28.976,23.292,10.618,-0.056,-9.587,-15.517
78.75,71.25,-18.535,-18.9,-15.269,-4.121,9.319,22.614,29.02,23.109,10.724,0.283,-8.469,-14.222
78.75,75,-17.168,-18.914,-15.541,-4.017,10.461,22.856,29.562,23.19,11.129,0.842,-7.055,-12.839
78.75,78.75,-17.191,-19.948,-16.347,-4.648,9.044,21.438,28.27,22.116,11.071,0.818,-6.919,-12.595
78.75,82.5,-10.452,-15.069,-15.399,-5.88,3.805,12.913,19.901,18.598,11.882,3.472,-2.947,-7.127
