lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
81.25,-26.25,-29.75,-34.909,-30.089,-13.329,2.821,9.029,12.909,10.52,3.164,-5.388,-12.407,-18.692
81.25,-22.5,-29.05,-34.384,-29.423,-12.886,2.824,8.232,12.51,10.367,3.561,-4.152,-11.647,-18.154
81.25,-18.75,-29.044,-34.533,-29.478,-12.8,2.55,7.482,11.87,10.097,3.569,-4.021,-11.901,-18.323
81.25,-15,-28.406,-34.124,-29.462,-13.234,1.973,6.044,10.239,9.472,3.61,-3.428,-10.92,-17.401
78.75,15,-25.522,-32.356,-25.966,-11.248,3.29,10.105,14.262,12.873,4.899,-2.907,-10.347,-14.471
78.75,18.75,-25.02,-32.23,-26.227,-11.874,3.022,9.503,13.748,12.493,4.947,-2.15,-9.234,-13.185
78.75,22.5,-24.516,-31.794,-25.94,-12.344,2.87,8.968,13.273,12.216,4.947,-2.032,-8.972,-12.804
78.75,26.25,-23.588,-30.615,-25.095,-12.433,2.605,8.515,12.864,11.927,4.901,-1.909,-8.667,-12.471
78.75,30,-23.174,-29.945,-24.876,-12.857,1.472,7.361,11.826,11.193,4.543,-2.179,-8.745,-12.611
78.75,33.75,-24.479,-30.657,-25.415,-12.675,1.222,7.623,12.03,11.1,4.137,-3.035,-9.612,-13.992
78.75,37.5,-29.677,-34.448,-26.558,-10.259,4.484,16.79,19.556,14.039,2.383,-8.083,-17.867,-23.251
78.75,41.25,-25.328,-31.489,-25.268,-11.86,2.423,9.057,13.666,12.249,4.753,-2.328,-8.974,-14.253
78.75,60,-26.769,-31.78,-25.878,-10.956,2.245,10.182,16.113,14.154,5.411,-3.119,-10.556,-15.071
78.75,63.75,-27.691,-31.77,-25.837,-11.335,1.759,10.151,16.063,14.193,5.284,-3.632,-11.379,-19.036
78.75,67.5,-29.073,-32.774,-25.025,-9.288,5.282,18.168,22.43,16.296,2.849,-9.105,-19.289,-23.206
78.75,71.25,-28.73,-32.602,-25.078,-9.253,5.757,18.383,22.489,16.341,3.104,-8.372,-18.193,-21.433
78.75,75,-28.639,-32.403,-25.068,-9.212,6.79,19.24,23.137,16.569,3.517,-7.426,-16.907,-20.511
78.75,78.75,-29.344,-32.828,-25.546,-9.859,5.498,18.184,22.24,15.928,3.497,-7.405,-16.79,-20.859
78.75,82.5,-26.207,-30.137,-24.709,-12.123,1.649,9.3,14.778,13.398,5.217,-3.426,-10.219,-15.182
78.75,86.25,-26.434,-30.408,-24.709,-11.715,1.852,9.531,15.194,13.7,5.495,-3.584,-10.867,-15.181
78.75,90,-28.41,-32.126,-25.342,-10.63,3.543,11.654,17.514,15.257,5.925,-3.786,-12.103,-16.988
78.75,93.75,-27.959,-32.363,-25.776,-10.932,3.255,11.506,17.782,15.514,6.45,-2.564,-10.208,-14.538
78.75,105,-31.436,-33.566,-26.657,-10.68,3.739,14.564,20.703,17.975,6.719,-3.764,-11.853,-22.178
78.75,108.75,-30.629,-33.016,-26.431,-11.195,3.499,14.216,20.464,18.118,7.03,-3.181,-11.362,-21.679
78.75,116.25,-28.422,-31.534,-25.677,-11.269,2.981,12.946,19.093,16.895,6.587,-3.008,-10.128,-15.315
78.75,120,-32.53,-34.199,-25.506,-8.612,8.411,22.808,26.555,19.32,3.609,-9.776,-19.551,-25.084
78.75,123.75,-32.487,-34.338,-25.761,-8.904,8.757,22.935,26.538,19.325,3.625,-10.419,-20.143,-25.731
78.75,127.5,-32.675,-34.854,-26.958,-10.455,6.66,21.38,25.144,18.465,4.358,-9.371,-19.52,-25.317
78.75,131.25,-31.363,-33.994,-25.955,-9.788,6.671,20.501,24.688,17.959,5.047,-7.354,-17.536,-23.141
78.75,135,-28.601,-32.147,-25.77,-11.524,3.703,11.919,18.242,16.052,6.798,-2.975,-10.63,-16.975
78.75,138.75,-28.281,-32.346,-26.125,-11.718,3.954,12.324,18.772,16.46,6.845,-3.097,-10.754,-16.266
78.75,157.5,-27.867,-32.314,-25.261,-10.335,5.295,15.686,22.029,19.375,6.877,-4.031,-10.732,-16.8
