lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
68.75,93.75,-27.621,-24.674,-15.612,-5.735,1.846,11.156,14.412,10.215,1.369,-7.768,-16.346,-22.943
68.75,97.5,-28.289,-25.851,-16.205,-5.877,2.97,11.867,14.769,10.449,1.508,-7.788,-16.789,-23.205
68.75,101.25,-28.093,-26.028,-15.845,-5.03,5.042,13.558,16.29,11.771,2.391,-6.657,-16.01,-22.553
68.75,105,-28.199,-26.188,-15.701,-4.924,4.603,13.369,16.181,11.838,2.36,-6.505,-16.119,-22.745
68.75,108.75,-29.101,-27.147,-16.355,-5.215,4.19,13.135,15.994,11.733,2.132,-6.872,-16.885,-23.858
68.75,112.5,-30.443,-28.529,-17.273,-5.31,5.066,13.632,16.402,12.044,2.293,-7.07,-17.891,-25.285
68.75,116.25,-30.822,-28.621,-17.241,-4.969,6.125,14.464,17.031,12.717,2.765,-6.625,-17.825,-25.618
68.75,120,-31.857,-28.846,-17.236,-4.906,5.748,14.268,16.779,12.884,2.863,-6.778,-18.282,-26.509
68.75,123.75,-32.957,-29.341,-17.525,-4.831,6.677,15.097,17.424,13.453,2.992,-7.312,-19.369,-27.713
68.75,127.5,-31.615,-28.323,-18.633,-7.119,1.539,10.963,13.481,10.091,1.008,-9.459,-19.962,-26.98
68.75,131.25,-32.239,-29.398,-19.348,-6.895,3.871,12.307,14.292,10.556,1.674,-8.917,-19.826,-27.44
68.75,135,-32.133,-29.747,-19.903,-6.866,5.371,13.666,14.998,11.227,2.396,-8.218,-19.348,-27.04
68.75,138.75,-31.097,-28.404,-19.122,-7.568,2.007,11.862,13.393,9.987,1.599,-9.07,-19.18,-25.792
68.75,142.5,-31.191,-29,-19.375,-7.234,4.417,13.777,14.569,10.758,2.429,-8.006,-18.45,-25.33
68.75,146.25,-29.853,-28.366,-19.193,-7.03,5.36,14.658,15.101,11.123,2.971,-7.058,-17.308,-23.802
68.75,150,-29.778,-28.038,-18.927,-6.574,5.538,14.506,14.905,11.06,3.349,-6.415,-16.995,-23.249
