lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,-37.5,3.57,2.61,3.87,7.26,12.42,33.15,46.95,27.24,19.53,13.32,7.47,5.01
78.75,-33.75,3.87,2.82,4.56,9,15.42,36.39,49.95,32.25,23.67,16.2,9.54,5.88
78.75,-30,5.67,4.14,6.69,12.27,18.15,32.07,38.28,39.75,32.58,21.84,13.47,8.25
78.75,-26.25,6.45,4.74,6.93,12.36,19.41,33.63,42.06,36.66,29.67,22.53,12.6,8.25
78.75,-22.5,8.01,6.03,7.8,13.47,23.58,41.85,55.8,39.09,30.27,25.71,12.6,9.09
78.75,-18.75,8.76,6.6,8.04,13.23,22.47,31.62,40.53,36.57,28.11,26.73,12.12,9.48
78.75,-15,9.81,7.41,9.45,15,22.11,22.95,28.92,34.32,30.99,30.96,14.76,11.28
76.25,7.5,10.29,8.91,12.42,18.42,19.62,19.59,24.39,31.29,29.28,33.93,19.68,12.15
76.25,11.25,9.96,8.7,12.06,18.09,19.65,23.52,28.17,33.51,29.37,33.75,19.41,11.94
76.25,15,10.23,9.15,12.39,18.72,20.97,24.75,27.39,35.97,31.26,35.91,20.34,12.69
76.25,18.75,10.35,9.03,12.21,19.2,22.59,28.59,31.95,39.36,32.91,33.93,19.86,13.05
76.25,22.5,9.87,8.76,11.55,17.97,22.11,30.93,36.87,39.18,30.75,30.42,18.45,12.33
76.25,26.25,9.96,8.91,11.43,17.61,22.2,30.84,38.1,38.91,31.44,29.49,17.79,11.85
76.25,30,10.11,9.18,11.43,17.58,22.26,32.28,41.52,38.97,32.31,28.23,17.13,11.49
76.25,33.75,10.23,9.54,11.49,17.7,21.96,33.78,43.5,39.03,32.34,26.79,16.53,11.16
76.25,37.5,10.23,9.78,11.46,17.91,21.63,33.54,43.83,38.4,32.07,25.92,15.99,10.89
76.25,41.25,10.32,10.05,11.46,18.39,22.08,34.14,42.33,39,32.67,26.34,15.93,10.92
76.25,45,10.29,10.14,11.43,18.6,22.5,34.89,40.92,39.81,33.6,26.94,15.81,10.98
76.25,48.75,9.78,9.54,11.01,17.79,22.08,35.37,39.78,39.33,33.27,26.1,15.12,10.47
76.25,52.5,9.75,9.36,10.98,17.52,23.43,36.81,41.79,41.28,34.5,25.59,14.91,10.35
76.25,56.25,10.35,9.93,11.55,17.82,25.86,38.73,45.9,45.33,37.74,25.74,15.33,10.89
76.25,60,10.26,9.72,11.28,17.07,26.37,39.45,47.61,45.18,37.35,24.39,14.67,10.68
76.25,63.75,9.03,8.43,9.75,14.37,22.92,35.7,43.86,38.58,31.5,20.55,12.42,9.18
76.25,67.5,9.6,8.94,10.17,15.21,23.67,36.48,45.78,39.63,32.34,21.99,13.11,9.84
76.25,71.25,9.6,9.12,10.23,15.54,23.07,36.3,46.56,37.83,31.35,22.26,13.26,9.96
76.25,75,9.36,9.12,10.17,15.72,22.5,36.54,47.19,36.24,30.24,21.87,13.23,9.9
76.25,78.75,8.88,8.97,9.87,15.63,21.27,37.14,47.04,35.97,29.22,20.85,12.93,9.66
76.25,82.5,7.74,8.31,9.06,14.85,19.68,37.2,45.03,35.19,27.24,18.72,11.7,8.76
76.25,86.25,7.5,8.34,9,14.91,19.86,41.52,46.89,38.37,27.81,18.48,11.37,8.64
76.25,90,7.38,8.13,9,15.21,22.14,50.52,55.83,46.65,31.56,19.47,11.25,8.58
76.25,93.75,5.49,6.15,6.99,11.64,18.09,48.72,52.53,42.87,27.03,15.81,8.46,6.48
76.25,97.5,5.34,5.97,6.93,11.4,19.41,48.84,53.97,46.26,29.73,16.59,8.31,6.27
76.25,101.25,5.7,6.24,7.32,11.79,21.84,47.85,56.52,49.8,34.38,19.65,8.94,6.63
76.25,105,5.79,6.09,7.23,11.37,23.1,47.61,59.85,50.91,36.36,21.18,9.27,6.66
76.25,108.75,3.93,4.08,4.8,7.17,16.08,35.19,45.09,35.55,23.76,14.19,6.33,4.38
76.25,112.5,4.68,4.89,5.67,8.52,18.06,34.08,44.58,37.95,27.33,16.8,7.35,5.19
